HH_ID,ResType,ResStatus,HHInc,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,M_Rel,Cable,Cats,Dogs,YogExp,DinExp,HHIn1,HHIn2,HHIn3,HHIn4,HHIn5,HHIn6,HHIn7,HHIn8,HHIn9,HHIn10,HHIn11,HHIn12,HHIn13,ResType1,ResType2,ResType3,ResType4,ResType5,ResStatus1,ResStatus2,MUndergrad,MGrad,FUndergrad,FGrad,Married,BuyYog,BuyDin,FAge,MAge
1128579,5,1,5,1,0,0,40,8,1926,1,1926,0,1,0,0,115.20,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,62,62
1128629,6,1,5,2,55,9,40,4,1956,1,1955,2,0,1,1,2.09,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,32,33
1128637,3,1,10,4,40,8,40,9,1948,1,1947,2,1,1,1,117.92,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,40,41
1128652,3,1,10,5,40,4,14,9,1937,1,1930,2,1,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,51,58
1128660,4,1,2,1,0,0,20,8,1910,1,1910,0,0,0,0,45.15,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,78,78
1128678,5,1,5,2,0,0,70,5,1939,1,1939,0,1,0,0,7.49,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,49,49
1128694,3,1,4,1,0,0,40,9,1923,1,1923,0,1,0,0,40.33,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,65,65
1128702,3,1,5,4,40,9,10,9,1944,1,1945,2,0,0,1,80.45,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,44,43
1128777,3,1,1,1,0,0,0,5,1921,1,1921,0,1,0,0,27.18,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,67,67
1128785,4,1,9,3,50,7,0,5,1962,1,1959,2,1,0,1,0.33,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,26,29
1128801,3,2,5,4,46,5,60,5,1950,1,1938,2,1,0,1,19.68,41.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,38,50
1128827,3,1,11,4,40,7,40,9,1954,1,1937,2,1,0,0,130.34,302.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,34,51
1128850,3,1,9,3,40,5,40,3,1923,1,1921,2,1,0,1,71.94,132.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,65,67
1128868,3,1,7,5,50,9,50,10,1952,1,1951,2,1,0,0,15.97,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,36,37
1128892,3,1,7,4,40,9,20,9,1947,1,1947,2,0,1,0,291.46,1094.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,41,41
1128918,3,1,3,1,0,0,40,8,1922,1,1922,0,1,1,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,66,66
1128967,3,1,5,4,40,5,40,5,1949,1,1948,2,1,1,0,12.52,21.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,39,40
1129007,3,1,8,2,40,4,0,8,1934,1,1927,2,1,0,0,1.30,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,54,61
1129023,1,2,4,1,0,0,40,7,1929,1,1929,0,1,0,0,0.99,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,59,59
1129049,3,1,7,7,40,5,40,4,1953,1,1953,2,1,0,2,59.83,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,35,35
1129064,3,1,5,4,50,8,0,9,1951,1,1955,2,0,0,0,113.60,262.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,37,33
1129106,3,1,11,2,60,11,60,9,1932,1,1928,2,1,0,0,4.42,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,56,60
1129148,3,1,9,2,55,7,35,4,1926,1,1928,2,1,0,0,2.82,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,62,60
1129205,3,1,8,4,60,7,40,8,1955,1,1954,2,1,1,0,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,33,34
1129213,6,2,6,1,40,5,0,0,1942,0,1942,2,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,46
1129239,3,1,6,4,0,3,26,3,1924,1,1925,2,1,0,0,9.00,12.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,64,63
1129254,3,1,8,2,45,11,40,11,1939,1,1935,2,1,0,1,39.27,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,49,53
1129296,3,1,7,6,40,5,48,8,1954,1,1955,2,1,0,0,72.20,187.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,34,33
1129304,3,1,8,5,50,7,50,3,1948,1,1946,2,1,0,1,99.03,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,40,42
1129346,3,1,4,2,0,4,0,3,1912,1,1908,2,1,1,0,0.99,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,76,80
1129361,2,1,5,2,40,10,40,5,1939,1,1936,2,1,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,49,52
1129403,3,2,7,2,50,8,48,8,1930,1,1929,2,1,1,1,1.19,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,58,59
1129536,3,1,9,3,40,7,40,5,1930,1,1928,2,1,0,1,51.52,144.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,58,60
1129551,3,1,9,5,40,8,37,9,1954,1,1952,2,0,0,0,103.80,122.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,34,36
1129569,3,1,5,5,45,7,0,7,1951,1,1950,2,1,0,1,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,37,38
1129577,3,2,4,4,0,0,0,4,1942,1,1942,0,1,1,1,2.64,5.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,46,46
1129585,3,1,9,3,40,8,40,7,1958,1,1941,2,1,0,0,37.77,143.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,30,47
1129593,3,1,10,4,45,5,45,5,1950,1,1950,2,1,0,1,777.00,1133.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,38,38
1129601,3,1,6,3,40,5,10,8,1942,1,1936,2,1,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,46,52
1129619,3,1,14,4,60,8,45,8,1955,1,1953,2,1,0,1,85.34,290.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,33,35
1129643,3,1,5,4,45,7,36,6,1948,1,1944,2,0,1,0,45.41,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,40,44
1129668,3,1,5,3,40,4,0,7,1936,1,1934,2,1,0,1,37.17,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,52,54
1129684,3,1,9,3,50,11,30,11,1940,1,1940,2,1,1,1,124.05,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,48,48
1129718,3,1,3,2,0,0,40,5,1940,1,1940,0,0,0,0,128.48,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,48,48
1129726,3,1,6,2,40,5,40,7,1927,1,1930,2,1,0,0,34.66,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,61,58
1129734,3,1,7,3,32,8,40,9,1925,1,1925,2,0,0,0,57.82,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,63,63
1129841,1,2,4,1,55,11,0,0,1952,0,1952,2,1,0,0,51.28,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,36,36
1129866,3,1,6,4,40,11,10,7,1946,1,1945,2,1,0,0,28.94,86.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,42,43
1129874,3,1,6,4,40,9,40,5,1950,1,1949,2,0,0,1,14.82,41.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,38,39
1129882,3,1,7,2,60,4,0,2,1938,1,1937,2,1,1,0,7.99,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,50,51
1129890,1,2,3,2,0,0,45,5,1961,1,1961,0,1,0,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,27,27
1129908,3,1,8,3,50,5,45,4,1933,1,1930,2,1,0,1,49.10,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,55,58
1129916,3,1,7,4,48,9,64,9,1960,1,1959,2,1,0,0,20.13,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,28,29
1129965,3,1,9,4,40,9,40,10,1944,1,1944,2,1,0,0,28.31,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,44,44
1129973,1,2,4,1,0,0,40,6,1938,1,1938,0,1,0,0,14.37,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,50,50
1130211,3,1,9,5,60,5,60,5,1951,1,1945,2,0,0,0,39.02,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,37,43
1130229,3,1,7,3,0,11,0,9,1926,1,1924,2,1,1,1,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,62,64
1130237,3,1,11,2,40,8,50,3,1939,1,1936,2,1,0,0,21.02,38.10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,49,52
1130286,3,1,3,1,15,5,0,0,1926,0,1926,2,0,0,1,2.38,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,62,62
1130302,3,1,5,3,24,5,40,6,1923,1,1918,2,0,0,0,17.49,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,65,70
1130351,4,1,6,2,45,5,40,5,1936,1,1934,2,0,0,0,0.00,0.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,52,54
1130393,3,1,3,1,0,0,49,7,1959,1,1959,0,1,0,0,10.09,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,29,29
1130435,3,1,8,4,45,8,6,9,1957,1,1958,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,31,30
1130468,1,2,1,1,0,0,0,3,1932,1,1932,0,1,0,0,6.16,21.02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,56,56
1130476,3,1,5,2,45,8,0,0,1959,0,1959,2,1,0,0,306.08,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,29,29
1130492,3,1,8,2,40,8,0,10,1931,1,1926,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,57,62
1130559,3,1,5,2,0,11,0,9,1916,1,1916,2,1,0,0,25.87,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,72,72
1130583,3,1,8,4,40,7,45,5,1944,1,1943,2,1,0,1,14.91,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,44,45
1130682,3,1,7,7,40,3,30,4,1951,1,1949,2,1,0,2,20.87,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,37,39
1130690,3,1,5,4,40,9,15,5,1957,1,1947,2,1,1,1,1.72,4.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,31,41
1130708,3,1,2,2,0,4,40,7,1928,1,1926,2,1,0,0,97.02,367.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,60,62
1130732,3,1,10,2,50,9,0,0,1949,0,1949,2,1,2,0,5.57,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,39,39
1130765,3,1,13,3,45,9,20,11,1961,1,1961,2,1,0,0,10.24,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,27,27
1130807,1,2,5,2,0,0,50,9,1958,1,1958,0,1,0,0,47.62,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,30,30
1130815,3,2,3,2,0,5,0,5,1922,1,1919,2,1,0,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,66,69
1130823,1,2,2,1,0,0,40,6,1938,1,1938,0,0,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,50,50
1130831,3,1,7,2,50,9,40,8,1928,1,1925,2,0,4,0,14.73,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,60,63
1130864,3,1,9,2,40,8,40,11,1934,1,1929,2,1,0,0,73.39,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,54,59
1130906,3,1,5,2,50,5,30,6,1930,1,1928,2,1,0,0,2.75,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58,60
1130930,4,2,11,6,50,10,0,10,1950,1,1949,2,1,1,0,15.49,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,38,39
1130997,3,1,2,1,0,0,0,6,1914,1,1914,0,1,0,0,24.79,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,74,74
1131011,3,1,10,2,50,3,35,8,1932,1,1930,2,1,0,1,26.76,188.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,56,58
1131052,3,1,10,4,45,5,45,9,1950,1,1940,2,0,2,2,13.93,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,38,48
1131060,3,1,6,3,50,8,60,5,1941,1,1936,2,0,0,0,35.95,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,47,52
1131078,3,1,5,1,0,11,0,0,1907,0,1907,2,0,0,1,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,81,81
1131102,3,1,9,4,45,8,40,8,1950,1,1950,2,1,0,2,3.93,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,38
1131128,3,1,3,2,0,5,0,5,1921,1,1919,2,1,0,0,2.19,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,67,69
1131136,3,1,8,5,40,9,40,9,1948,1,1947,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,40,41
1131151,3,1,9,2,40,9,0,7,1922,1,1911,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,66,77
1131169,3,1,12,7,45,11,0,9,1947,1,1944,2,1,0,1,24.65,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,41,44
1131185,3,1,4,2,0,4,0,5,1923,1,1921,2,0,0,0,37.13,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,65,67
1131193,3,1,3,2,24,4,0,4,1929,1,1912,2,1,0,1,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,59,76
1131243,3,1,8,2,40,8,40,5,1960,1,1957,2,1,0,1,8.33,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,28,31
1131250,3,1,6,3,40,8,40,5,1958,1,1953,2,1,0,0,0.00,5.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,30,35
1131300,5,2,7,2,48,9,50,9,1963,1,1964,2,0,0,0,1.99,4.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,25,24
1131342,3,1,11,3,45,8,0,9,1937,1,1935,2,1,0,0,25.19,61.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,51,53
1131367,3,1,3,4,40,5,0,3,1925,1,1958,2,1,0,0,43.02,77.80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,63,30
1131375,3,1,9,3,50,8,40,8,1947,1,1947,2,1,0,0,1.88,3.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,41,41
1131409,3,1,9,3,48,8,2,8,1939,1,1938,2,1,0,0,2.01,4.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,49,50
1131417,3,1,5,3,60,1,30,8,1929,1,1928,2,0,0,1,9.08,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,59,60
1131425,3,1,7,3,40,11,20,10,1925,1,1928,2,1,0,0,120.25,273.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,63,60
1131433,3,1,4,1,0,0,0,10,1923,1,1923,0,0,0,1,3.17,7.80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,65,65
1131466,3,1,5,1,0,0,40,6,1932,1,1932,0,1,2,0,0.39,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,56,56
1131516,3,1,5,3,0,0,0,7,1939,1,1939,0,1,0,0,63.39,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,49,49
1131581,1,2,2,2,25,4,15,3,1926,1,1919,2,1,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,62,69
1131615,3,1,6,6,40,6,35,7,1946,1,1945,2,1,0,1,53.63,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,42,43
1131664,3,1,2,2,0,5,0,5,1920,1,1923,2,1,0,0,1.20,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,68,65
1131672,3,1,6,5,24,8,53,8,1955,1,1955,2,1,2,1,22.16,59.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,33,33
1131714,3,1,8,2,45,8,20,8,1949,1,1948,2,0,0,1,0.00,2.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,39,40
1131755,4,2,3,2,0,0,40,5,1954,1,1954,0,1,0,0,7.92,10.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,34,34
1131763,1,2,2,3,0,0,40,9,1955,1,1955,0,0,0,0,11.22,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,33,33
1131805,1,2,2,2,0,5,0,4,1913,1,1910,2,1,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,75,78
1131813,3,1,7,4,45,7,28,8,1949,1,1950,2,1,0,0,341.62,998.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,39,38
1131920,3,1,14,4,50,10,0,8,1947,1,1943,2,1,0,1,7.34,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,41,45
1131938,4,2,7,2,40,9,40,8,1949,1,1946,2,1,0,0,1.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,39,42
1132100,3,2,6,3,70,9,16,9,1956,1,1955,2,1,0,0,20.21,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,32,33
1132126,3,1,6,3,0,2,40,8,1933,1,1922,2,1,1,2,399.52,937.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,55,66
1132142,3,1,8,2,40,5,40,7,1950,1,1942,2,1,0,1,1.20,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,46
1132183,3,1,8,4,44,9,22,9,1943,1,1943,2,1,0,0,53.86,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,45,45
1132324,1,2,2,1,0,0,0,5,1926,1,1926,0,0,0,0,18.93,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,62,62
1132365,3,1,5,2,0,3,0,8,1906,1,1907,2,0,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,82,81
1132373,3,1,5,4,45,5,40,7,1956,1,1948,2,1,0,0,54.95,137.40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,32,40
1132381,3,1,9,3,55,9,35,5,1941,1,1942,2,0,0,0,0.99,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,47,46
1132399,3,1,5,5,40,8,20,8,1940,1,1934,2,0,0,0,3.18,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,48,54
1132407,3,1,2,1,0,4,0,0,1920,0,1920,2,0,0,0,1.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,68,68
1132423,3,1,6,4,48,6,40,8,1954,1,1953,2,1,0,1,54.98,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,34,35
1132449,3,1,6,2,0,0,40,5,1950,1,1950,0,1,0,2,5.75,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,38
1132456,3,2,5,1,0,0,36,9,1953,1,1953,0,1,1,0,15.48,31.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,35,35
1132498,3,1,11,5,44,9,35,9,1936,1,1936,2,1,0,1,66.00,146.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,52,52
1132506,3,1,7,4,40,11,24,7,1937,1,1934,2,0,0,0,35.79,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,51,54
1132555,3,1,8,3,40,5,45,5,1943,1,1942,2,1,0,1,155.28,421.20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,45,46
1132613,1,2,3,1,0,0,40,5,1948,1,1948,0,1,0,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40,40
1132621,3,1,5,2,0,0,40,11,1950,1,1950,0,1,0,1,137.00,603.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,38,38
1132639,3,1,6,2,40,5,37,5,1933,1,1922,2,0,0,0,35.84,156.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,55,66
